user_id,event_date,category,device,event_type,order_value,returned
U100411,2025-07-03,Footwear,Mobile App,view,,
U100411,2025-07-10,Ethnic Wear,Mobile Web,view,,
U100412,2025-04-26,Footwear,Mobile App,view,,
U100412,2025-10-14,Kids,Mobile App,view,,
U100412,2025-10-14,Kids,Mobile App,add_to_cart,,
U100412,2025-05-30,Kids,Mobile App,view,,
U100413,2025-05-17,Accessories,Mobile Web,view,,
U100413,2025-05-17,Accessories,Mobile Web,add_to_cart,,
U100413,2025-12-10,Footwear,Mobile App,view,,
U100413,2025-12-10,Footwear,Mobile App,add_to_cart,,
U100413,2025-12-10,Footwear,Mobile App,checkout,,
U100413,2025-05-11,Kids,Mobile App,view,,
U100413,2025-05-11,Kids,Mobile App,add_to_cart,,
U100413,2025-05-11,Kids,Mobile App,checkout,,
U100414,2025-01-05,Footwear,Mobile App,view,,
U100414,2025-08-18,Accessories,Mobile App,view,,
U100414,2025-01-05,Ethnic Wear,Mobile App,view,,
U100414,2025-08-19,Kids,Mobile Web,view,,
U100414,2025-08-19,Kids,Mobile Web,add_to_cart,,
U100414,2025-04-03,Footwear,Mobile App,view,,
U100414,2025-04-03,Footwear,Mobile App,add_to_cart,,
U100414,2025-03-19,Footwear,Mobile App,view,,
U100414,2025-03-19,Footwear,Mobile App,add_to_cart,,
U100415,2025-10-19,Western Wear,Mobile App,view,,
U100415,2025-06-04,Western Wear,Mobile Web,view,,
U100415,2025-06-04,Western Wear,Mobile Web,add_to_cart,,
U100415,2025-06-04,Western Wear,Mobile Web,checkout,,
U100415,2025-10-06,Accessories,Mobile App,view,,
U100416,2025-11-24,Ethnic Wear,Mobile App,view,,
U100416,2025-09-12,Ethnic Wear,Mobile App,view,,
U100416,2025-12-12,Kids,Mobile App,view,,
U100416,2025-09-25,Western Wear,Mobile App,view,,
U100416,2025-09-25,Western Wear,Mobile App,add_to_cart,,
U100416,2025-09-25,Western Wear,Mobile App,checkout,,
U100416,2025-09-25,Western Wear,Mobile App,purchase,2187.63,0.0
U100416,2025-10-11,Kids,Mobile App,view,,
U100416,2025-10-11,Kids,Mobile App,add_to_cart,,
U100417,2025-11-10,Footwear,Mobile App,view,,
U100417,2025-11-01,Western Wear,Desktop,view,,
U100417,2025-12-05,Kids,Mobile App,view,,
U100417,2025-10-07,Beauty,Mobile App,view,,
U100417,2025-09-29,Footwear,Mobile App,view,,
U100417,2025-11-12,Beauty,Mobile App,view,,
U100417,2025-11-12,Beauty,Mobile App,add_to_cart,,
U100417,2025-11-12,Beauty,Mobile App,checkout,,
U100417,2025-11-19,Accessories,Mobile App,view,,
U100417,2025-11-19,Accessories,Mobile App,add_to_cart,,
U100417,2025-11-19,Accessories,Mobile App,checkout,,
U100417,2025-10-05,Beauty,Mobile App,view,,
U100417,2025-10-05,Beauty,Mobile App,add_to_cart,,
U100417,2025-10-05,Beauty,Mobile App,checkout,,
U100417,2025-10-05,Beauty,Mobile App,purchase,1179.15,0.0
U100418,2025-12-20,Western Wear,Mobile App,view,,
U100418,2025-12-28,Ethnic Wear,Desktop,view,,
U100418,2025-12-22,Ethnic Wear,Mobile Web,view,,
U100418,2025-12-16,Ethnic Wear,Mobile App,view,,
U100418,2025-12-30,Accessories,Mobile Web,view,,
U100419,2025-07-18,Ethnic Wear,Mobile App,view,,
U100419,2025-07-18,Ethnic Wear,Mobile App,add_to_cart,,
U100419,2025-11-19,Footwear,Mobile App,view,,
U100420,2025-12-31,Western Wear,Mobile App,view,,
U100420,2025-12-31,Western Wear,Mobile App,add_to_cart,,
U100420,2025-12-31,Accessories,Mobile App,view,,
U100420,2025-12-31,Accessories,Mobile App,add_to_cart,,
U100420,2025-12-27,Accessories,Mobile App,view,,
U100420,2025-12-22,Western Wear,Mobile App,view,,
U100420,2025-12-30,Kids,Desktop,view,,
U100421,2025-12-20,Western Wear,Mobile Web,view,,
U100421,2025-12-20,Western Wear,Mobile Web,add_to_cart,,
U100421,2025-12-16,Accessories,Mobile App,view,,
U100421,2025-12-16,Accessories,Mobile App,add_to_cart,,
U100422,2025-11-23,Beauty,Mobile Web,view,,
U100423,2025-09-07,Ethnic Wear,Mobile App,view,,
U100423,2025-09-18,Kids,Mobile App,view,,
U100423,2025-09-18,Kids,Mobile App,add_to_cart,,
U100423,2025-09-18,Kids,Mobile App,checkout,,
U100423,2025-09-18,Kids,Mobile App,purchase,2719.76,0.0
U100424,2025-09-30,Footwear,Mobile Web,view,,
U100424,2025-12-02,Footwear,Mobile Web,view,,
U100424,2025-12-02,Footwear,Mobile Web,add_to_cart,,
U100424,2025-11-23,Ethnic Wear,Mobile Web,view,,
U100424,2025-11-23,Ethnic Wear,Mobile Web,add_to_cart,,
U100425,2025-11-06,Beauty,Mobile App,view,,
U100425,2025-11-06,Beauty,Mobile App,add_to_cart,,
U100425,2025-11-06,Beauty,Mobile App,checkout,,
U100425,2025-12-18,Beauty,Mobile App,view,,
U100425,2025-12-18,Beauty,Mobile App,add_to_cart,,
U100425,2025-06-15,Western Wear,Mobile Web,view,,
U100425,2025-10-18,Kids,Mobile Web,view,,
U100425,2025-10-18,Kids,Mobile Web,add_to_cart,,
U100426,2025-08-30,Ethnic Wear,Mobile App,view,,
U100426,2025-08-03,Accessories,Mobile App,view,,
U100427,2025-10-08,Western Wear,Desktop,view,,
U100427,2025-11-22,Accessories,Mobile App,view,,
U100427,2025-08-12,Footwear,Mobile App,view,,
U100427,2025-08-12,Footwear,Mobile App,add_to_cart,,
U100427,2025-08-12,Footwear,Mobile App,checkout,,
U100427,2025-08-12,Footwear,Mobile App,purchase,1769.6,0.0
U100427,2025-11-09,Ethnic Wear,Mobile App,view,,
U100427,2025-11-09,Ethnic Wear,Mobile App,add_to_cart,,
U100427,2025-11-09,Ethnic Wear,Mobile App,checkout,,
U100427,2025-11-09,Ethnic Wear,Mobile App,purchase,1709.86,0.0
U100428,2025-06-18,Ethnic Wear,Desktop,view,,
U100428,2025-11-13,Footwear,Mobile Web,view,,
U100428,2025-10-22,Beauty,Mobile App,view,,
U100428,2025-11-22,Beauty,Mobile App,view,,
U100428,2025-06-03,Footwear,Mobile App,view,,
U100428,2025-12-29,Accessories,Mobile Web,view,,
U100428,2025-12-26,Accessories,Mobile App,view,,
U100428,2025-06-25,Kids,Mobile App,view,,
U100429,2025-12-20,Kids,Mobile App,view,,
U100429,2025-06-21,Ethnic Wear,Mobile App,view,,
U100429,2025-12-31,Western Wear,Mobile App,view,,
U100429,2025-12-31,Western Wear,Mobile App,add_to_cart,,
U100430,2025-09-04,Footwear,Mobile App,view,,
U100431,2025-12-08,Footwear,Mobile App,view,,
U100431,2025-12-12,Accessories,Mobile Web,view,,
U100431,2025-12-12,Accessories,Mobile Web,add_to_cart,,
U100431,2025-12-13,Beauty,Mobile App,view,,
U100431,2025-12-23,Accessories,Mobile Web,view,,
U100431,2025-12-23,Accessories,Mobile Web,add_to_cart,,
U100432,2025-10-03,Ethnic Wear,Mobile App,view,,
U100432,2025-10-03,Ethnic Wear,Mobile App,add_to_cart,,
U100432,2025-10-03,Ethnic Wear,Mobile App,checkout,,
U100432,2025-10-11,Footwear,Mobile App,view,,
U100433,2025-12-14,Accessories,Mobile App,view,,
U100433,2025-12-14,Accessories,Mobile App,add_to_cart,,
U100433,2025-12-14,Accessories,Mobile App,checkout,,
U100433,2025-12-14,Accessories,Mobile App,purchase,1482.53,0.0
U100433,2025-05-25,Ethnic Wear,Mobile App,view,,
U100433,2025-07-21,Beauty,Mobile App,view,,
U100433,2025-07-21,Beauty,Mobile App,add_to_cart,,
U100433,2025-07-21,Beauty,Mobile App,checkout,,
U100433,2025-07-21,Beauty,Mobile App,purchase,1549.3,0.0
U100434,2025-06-25,Kids,Mobile App,view,,
U100434,2025-06-25,Kids,Mobile App,add_to_cart,,
U100434,2025-06-25,Kids,Mobile App,checkout,,
U100434,2025-06-25,Kids,Mobile App,purchase,998.31,0.0
U100434,2025-04-15,Ethnic Wear,Mobile App,view,,
U100434,2025-04-30,Beauty,Mobile Web,view,,
U100434,2025-04-30,Beauty,Mobile Web,add_to_cart,,
U100435,2025-12-20,Ethnic Wear,Desktop,view,,
U100435,2025-12-26,Beauty,Mobile Web,view,,
U100435,2025-12-31,Kids,Mobile App,view,,
U100435,2025-12-20,Beauty,Mobile Web,view,,
U100436,2025-11-03,Western Wear,Mobile App,view,,
U100436,2025-11-16,Footwear,Mobile App,view,,
U100436,2025-12-26,Footwear,Mobile App,view,,
U100437,2025-09-27,Western Wear,Mobile App,view,,
U100437,2025-09-12,Beauty,Desktop,view,,
U100437,2025-12-04,Beauty,Mobile App,view,,
U100437,2025-12-04,Beauty,Mobile App,add_to_cart,,
U100438,2025-12-10,Accessories,Mobile Web,view,,
U100438,2025-12-07,Accessories,Mobile App,view,,
U100438,2025-12-27,Ethnic Wear,Mobile App,view,,
U100438,2025-12-18,Footwear,Mobile App,view,,
U100438,2025-12-18,Footwear,Mobile App,add_to_cart,,
U100438,2025-12-18,Footwear,Mobile App,checkout,,
U100438,2025-12-18,Footwear,Mobile App,purchase,1244.2,0.0
U100438,2025-12-11,Beauty,Mobile App,view,,
U100438,2025-12-11,Beauty,Mobile App,add_to_cart,,
U100438,2025-12-11,Beauty,Mobile App,checkout,,
U100438,2025-12-11,Beauty,Mobile App,purchase,2553.8,0.0
U100439,2025-12-31,Beauty,Mobile App,view,,
U100439,2025-12-31,Beauty,Mobile App,add_to_cart,,
U100439,2025-12-31,Beauty,Mobile App,checkout,,
U100439,2025-12-11,Western Wear,Mobile Web,view,,
U100439,2025-12-11,Western Wear,Mobile Web,add_to_cart,,
U100439,2025-12-11,Western Wear,Mobile Web,checkout,,
U100439,2025-12-11,Western Wear,Mobile Web,purchase,3176.64,0.0
U100440,2025-07-31,Accessories,Mobile App,view,,
U100441,2025-12-11,Accessories,Mobile Web,view,,
U100441,2025-11-14,Western Wear,Mobile Web,view,,
U100441,2025-11-14,Western Wear,Mobile Web,add_to_cart,,
U100441,2025-11-14,Western Wear,Mobile Web,checkout,,
U100441,2025-11-14,Western Wear,Mobile Web,purchase,2061.9,0.0
U100441,2025-07-29,Footwear,Mobile App,view,,
U100441,2025-05-21,Kids,Mobile Web,view,,
U100441,2025-06-10,Ethnic Wear,Mobile App,view,,
U100441,2025-06-10,Ethnic Wear,Mobile App,add_to_cart,,
U100441,2025-05-13,Footwear,Mobile App,view,,
U100442,2025-09-13,Western Wear,Mobile Web,view,,
U100442,2025-11-25,Kids,Mobile Web,view,,
U100442,2025-11-25,Kids,Mobile Web,add_to_cart,,
U100442,2025-11-25,Kids,Mobile Web,checkout,,
U100442,2025-06-26,Footwear,Mobile App,view,,
U100442,2025-06-26,Footwear,Mobile App,add_to_cart,,
U100442,2025-06-26,Footwear,Mobile App,checkout,,
U100442,2025-06-26,Footwear,Mobile App,purchase,2573.12,0.0
U100442,2025-06-14,Beauty,Mobile App,view,,
U100443,2025-05-23,Kids,Mobile App,view,,
U100443,2025-12-23,Beauty,Mobile App,view,,
U100443,2025-10-11,Beauty,Mobile App,view,,
U100443,2025-07-26,Footwear,Mobile Web,view,,
U100443,2025-07-26,Footwear,Mobile Web,add_to_cart,,
U100443,2025-09-01,Ethnic Wear,Mobile App,view,,
U100444,2025-11-18,Beauty,Desktop,view,,
U100444,2025-04-05,Kids,Mobile App,view,,
U100444,2025-04-05,Kids,Mobile App,add_to_cart,,
U100444,2025-04-05,Kids,Mobile App,checkout,,
U100444,2025-04-05,Kids,Mobile App,purchase,1796.83,0.0
U100444,2025-09-13,Kids,Mobile App,view,,
U100444,2025-09-13,Kids,Mobile App,add_to_cart,,
U100444,2025-02-18,Ethnic Wear,Desktop,view,,
U100444,2025-05-20,Accessories,Mobile Web,view,,
U100444,2025-05-20,Accessories,Mobile Web,add_to_cart,,
U100445,2025-11-24,Footwear,Mobile App,view,,
U100445,2025-10-19,Kids,Mobile App,view,,
U100445,2025-10-19,Kids,Mobile App,add_to_cart,,
U100446,2025-11-22,Kids,Mobile App,view,,
U100446,2025-11-30,Accessories,Mobile App,view,,
U100447,2025-07-27,Beauty,Mobile App,view,,
U100447,2025-05-26,Footwear,Mobile Web,view,,
U100447,2025-11-12,Ethnic Wear,Mobile App,view,,
U100447,2025-11-12,Ethnic Wear,Mobile App,add_to_cart,,
U100447,2025-11-12,Ethnic Wear,Mobile App,checkout,,
U100447,2025-11-12,Ethnic Wear,Mobile App,purchase,468.31,0.0
U100447,2025-08-04,Beauty,Mobile App,view,,
U100448,2025-10-20,Beauty,Mobile App,view,,
U100448,2025-10-20,Beauty,Mobile App,add_to_cart,,
U100448,2025-12-25,Kids,Desktop,view,,
U100448,2025-08-13,Beauty,Mobile App,view,,
U100448,2025-08-13,Beauty,Mobile App,add_to_cart,,
U100448,2025-08-13,Beauty,Mobile App,checkout,,
U100448,2025-08-13,Beauty,Mobile App,purchase,735.55,0.0
U100448,2025-08-05,Western Wear,Mobile App,view,,
U100448,2025-08-05,Western Wear,Mobile App,add_to_cart,,
U100448,2025-08-05,Western Wear,Mobile App,checkout,,
U100448,2025-08-05,Western Wear,Mobile App,purchase,2971.48,0.0
U100449,2025-05-21,Kids,Mobile App,view,,
U100450,2025-05-07,Kids,Mobile App,view,,
U100450,2025-07-05,Accessories,Mobile App,view,,
U100450,2025-06-14,Kids,Mobile App,view,,
U100450,2025-08-14,Beauty,Mobile Web,view,,
U100451,2025-07-11,Footwear,Mobile App,view,,
U100451,2025-07-05,Accessories,Mobile App,view,,
U100451,2025-07-05,Accessories,Mobile App,add_to_cart,,
U100451,2025-04-23,Kids,Mobile App,view,,
U100451,2025-12-31,Footwear,Mobile App,view,,
U100451,2025-12-31,Footwear,Mobile App,add_to_cart,,
U100451,2025-12-31,Footwear,Mobile App,checkout,,
U100451,2025-12-31,Footwear,Mobile App,purchase,1059.61,1.0
U100451,2025-05-29,Beauty,Desktop,view,,
U100451,2025-11-15,Footwear,Desktop,view,,
U100451,2025-07-27,Beauty,Mobile App,view,,
U100452,2025-10-10,Western Wear,Desktop,view,,
U100452,2025-09-08,Ethnic Wear,Desktop,view,,
U100453,2025-12-28,Accessories,Mobile App,view,,
U100453,2025-10-21,Accessories,Mobile App,view,,
U100453,2025-10-21,Accessories,Mobile App,add_to_cart,,
U100453,2025-11-09,Beauty,Mobile App,view,,
U100453,2025-10-14,Footwear,Mobile App,view,,
U100453,2025-10-14,Footwear,Mobile App,add_to_cart,,
U100453,2025-10-14,Footwear,Mobile App,checkout,,
U100453,2025-10-14,Footwear,Mobile App,purchase,492.85,0.0
U100453,2025-11-27,Ethnic Wear,Mobile App,view,,
U100454,2025-11-03,Accessories,Mobile App,view,,
U100454,2025-11-03,Accessories,Mobile App,add_to_cart,,
U100454,2025-09-05,Kids,Desktop,view,,
U100454,2025-09-12,Ethnic Wear,Desktop,view,,
U100454,2025-08-23,Footwear,Mobile App,view,,
U100455,2025-10-31,Footwear,Mobile App,view,,
U100455,2025-12-16,Western Wear,Mobile App,view,,
U100455,2025-12-16,Western Wear,Mobile App,add_to_cart,,
U100455,2025-12-16,Western Wear,Mobile App,checkout,,
U100455,2025-11-30,Western Wear,Mobile App,view,,
U100456,2025-12-15,Western Wear,Mobile App,view,,
U100456,2025-12-15,Western Wear,Mobile App,add_to_cart,,
U100456,2025-08-09,Ethnic Wear,Mobile App,view,,
U100456,2025-08-09,Ethnic Wear,Mobile App,add_to_cart,,
U100456,2025-11-25,Beauty,Mobile App,view,,
U100456,2025-11-25,Beauty,Mobile App,add_to_cart,,
U100456,2025-11-25,Beauty,Mobile App,checkout,,
U100456,2025-11-25,Beauty,Mobile App,purchase,1011.03,0.0
U100456,2025-10-16,Ethnic Wear,Mobile App,view,,
U100457,2025-12-05,Beauty,Mobile App,view,,
U100457,2025-12-05,Beauty,Mobile App,add_to_cart,,
U100457,2025-10-26,Ethnic Wear,Mobile App,view,,
U100458,2025-12-21,Kids,Mobile App,view,,
U100458,2025-12-21,Kids,Mobile App,add_to_cart,,
U100458,2025-12-21,Kids,Mobile App,checkout,,
U100458,2025-12-21,Kids,Mobile App,purchase,1596.81,0.0
U100458,2025-12-26,Kids,Mobile App,view,,
U100458,2025-12-22,Beauty,Mobile App,view,,
U100458,2025-12-22,Beauty,Mobile App,add_to_cart,,
U100458,2025-12-22,Beauty,Mobile App,checkout,,
U100458,2025-12-22,Beauty,Mobile App,purchase,1142.35,0.0
U100458,2025-12-16,Kids,Mobile App,view,,
U100458,2025-12-16,Kids,Mobile App,add_to_cart,,
U100459,2025-11-04,Accessories,Mobile Web,view,,
U100459,2025-11-04,Accessories,Mobile Web,add_to_cart,,
U100459,2025-09-08,Footwear,Mobile App,view,,
U100459,2025-11-09,Footwear,Mobile App,view,,
U100459,2025-11-09,Footwear,Mobile App,add_to_cart,,
U100460,2025-07-30,Kids,Mobile Web,view,,
U100460,2025-07-30,Kids,Mobile Web,add_to_cart,,
U100461,2025-06-06,Beauty,Mobile Web,view,,
U100461,2025-06-05,Footwear,Mobile App,view,,
U100461,2025-06-09,Footwear,Mobile App,view,,
U100462,2025-11-29,Footwear,Mobile App,view,,
U100462,2025-11-29,Beauty,Mobile App,view,,
U100462,2025-10-26,Accessories,Mobile App,view,,
U100462,2025-07-19,Beauty,Mobile App,view,,
U100463,2025-06-19,Accessories,Mobile App,view,,
U100463,2025-08-03,Beauty,Mobile App,view,,
U100463,2025-04-02,Kids,Mobile App,view,,
U100464,2025-10-16,Kids,Mobile App,view,,
U100464,2025-08-19,Kids,Desktop,view,,
U100464,2025-11-06,Footwear,Mobile Web,view,,
U100464,2025-11-01,Ethnic Wear,Mobile Web,view,,
U100465,2025-11-24,Western Wear,Mobile App,view,,
U100466,2025-12-20,Beauty,Mobile App,view,,
U100467,2025-11-22,Beauty,Desktop,view,,
U100467,2025-05-23,Beauty,Mobile App,view,,
U100467,2025-06-03,Western Wear,Mobile Web,view,,
U100467,2025-06-03,Western Wear,Mobile Web,add_to_cart,,
U100467,2025-06-03,Western Wear,Mobile Web,checkout,,
U100467,2025-09-18,Western Wear,Desktop,view,,
U100469,2025-11-16,Ethnic Wear,Desktop,view,,
U100469,2025-08-08,Accessories,Mobile App,view,,
U100470,2025-11-11,Kids,Mobile App,view,,
U100470,2025-11-11,Kids,Mobile App,add_to_cart,,
U100470,2025-11-11,Kids,Mobile App,checkout,,
U100470,2025-11-11,Kids,Mobile App,purchase,2243.39,1.0
U100470,2025-10-03,Ethnic Wear,Mobile App,view,,
U100470,2025-12-05,Western Wear,Desktop,view,,
U100471,2025-07-26,Kids,Mobile App,view,,
U100471,2025-07-26,Kids,Mobile App,add_to_cart,,
U100471,2025-07-30,Beauty,Mobile App,view,,
U100471,2025-10-21,Ethnic Wear,Mobile App,view,,
U100471,2025-10-02,Beauty,Mobile App,view,,
U100471,2025-10-30,Kids,Mobile App,view,,
U100471,2025-12-25,Western Wear,Mobile App,view,,
U100471,2025-12-25,Western Wear,Mobile App,add_to_cart,,
U100471,2025-12-25,Western Wear,Mobile App,checkout,,
U100471,2025-12-25,Western Wear,Mobile App,purchase,894.41,0.0
U100471,2025-11-23,Accessories,Mobile Web,view,,
U100471,2025-09-01,Kids,Mobile App,view,,
U100471,2025-09-01,Kids,Mobile App,add_to_cart,,
U100471,2025-09-01,Kids,Mobile App,checkout,,
U100471,2025-09-01,Kids,Mobile App,purchase,1288.0,1.0
U100472,2025-09-10,Footwear,Desktop,view,,
U100472,2025-09-10,Footwear,Desktop,add_to_cart,,
U100472,2025-08-25,Footwear,Mobile App,view,,
U100472,2025-12-19,Western Wear,Mobile App,view,,
U100472,2025-12-19,Western Wear,Mobile App,add_to_cart,,
U100472,2025-12-19,Western Wear,Mobile App,checkout,,
U100472,2025-12-19,Western Wear,Mobile App,purchase,1698.04,1.0
U100472,2025-11-09,Western Wear,Desktop,view,,
U100472,2025-08-09,Footwear,Mobile App,view,,
U100472,2025-09-02,Western Wear,Desktop,view,,
U100472,2025-09-02,Western Wear,Desktop,add_to_cart,,
U100472,2025-09-02,Western Wear,Desktop,checkout,,
U100472,2025-09-02,Western Wear,Desktop,purchase,3061.8,0.0
U100472,2025-10-05,Beauty,Mobile App,view,,
U100472,2025-10-05,Beauty,Mobile App,add_to_cart,,
U100472,2025-10-05,Beauty,Mobile App,checkout,,
U100472,2025-10-05,Beauty,Mobile App,purchase,1513.31,0.0
U100473,2025-12-28,Beauty,Mobile Web,view,,
U100473,2025-12-28,Beauty,Mobile Web,add_to_cart,,
U100473,2025-12-25,Accessories,Mobile App,view,,
U100473,2025-12-24,Accessories,Mobile App,view,,
U100473,2025-12-26,Accessories,Mobile App,view,,
U100473,2025-12-26,Accessories,Mobile App,add_to_cart,,
U100473,2025-12-26,Accessories,Mobile App,checkout,,
U100473,2025-12-26,Accessories,Mobile App,purchase,1897.87,0.0
U100473,2025-12-12,Western Wear,Mobile App,view,,
U100475,2025-06-26,Western Wear,Mobile App,view,,
U100475,2025-06-26,Western Wear,Mobile App,add_to_cart,,
U100475,2025-10-29,Ethnic Wear,Mobile App,view,,
U100475,2025-04-15,Accessories,Mobile App,view,,
U100476,2025-11-13,Footwear,Mobile Web,view,,
U100476,2025-11-13,Footwear,Mobile Web,add_to_cart,,
U100476,2025-11-13,Footwear,Mobile Web,checkout,,
U100477,2025-11-24,Footwear,Desktop,view,,
U100477,2025-12-21,Beauty,Mobile App,view,,
U100477,2025-09-27,Ethnic Wear,Mobile App,view,,
U100477,2025-10-20,Accessories,Desktop,view,,
U100477,2025-10-19,Beauty,Mobile App,view,,
U100477,2025-10-23,Beauty,Desktop,view,,
U100477,2025-10-23,Beauty,Desktop,add_to_cart,,
U100478,2025-11-11,Beauty,Mobile App,view,,
U100478,2025-11-11,Beauty,Mobile App,add_to_cart,,
U100478,2025-10-14,Kids,Mobile App,view,,
U100478,2025-10-14,Kids,Mobile App,add_to_cart,,
U100479,2025-12-27,Western Wear,Mobile App,view,,
U100479,2025-12-27,Western Wear,Mobile App,view,,
U100479,2025-12-31,Ethnic Wear,Desktop,view,,
U100480,2025-03-16,Beauty,Mobile App,view,,
U100480,2025-04-24,Beauty,Mobile App,view,,
U100480,2025-03-27,Footwear,Mobile App,view,,
U100480,2025-03-27,Footwear,Mobile App,add_to_cart,,
U100481,2025-10-08,Kids,Mobile App,view,,
U100482,2025-04-13,Footwear,Mobile App,view,,
U100482,2025-03-23,Ethnic Wear,Desktop,view,,
U100482,2025-03-23,Ethnic Wear,Desktop,add_to_cart,,
U100482,2025-03-29,Kids,Mobile App,view,,
U100483,2025-10-21,Accessories,Mobile App,view,,
U100483,2025-12-20,Accessories,Mobile Web,view,,
U100483,2025-12-20,Accessories,Mobile Web,add_to_cart,,
U100484,2025-12-21,Footwear,Mobile App,view,,
U100484,2025-12-21,Footwear,Mobile App,add_to_cart,,
U100484,2025-12-21,Footwear,Mobile App,checkout,,
U100484,2025-11-30,Accessories,Mobile App,view,,
U100484,2025-12-28,Footwear,Mobile App,view,,
U100484,2025-12-25,Beauty,Desktop,view,,
U100484,2025-12-20,Western Wear,Mobile App,view,,
U100484,2025-12-20,Western Wear,Mobile App,add_to_cart,,
U100484,2025-11-30,Footwear,Mobile App,view,,
U100485,2025-06-12,Accessories,Mobile App,view,,
U100485,2025-05-26,Kids,Mobile Web,view,,
U100485,2025-11-26,Western Wear,Mobile Web,view,,
U100485,2025-06-16,Western Wear,Mobile Web,view,,
U100486,2025-11-05,Kids,Mobile App,view,,
U100486,2025-11-12,Beauty,Mobile Web,view,,
U100486,2025-12-31,Ethnic Wear,Mobile App,view,,
U100486,2025-12-31,Ethnic Wear,Mobile App,add_to_cart,,
U100486,2025-10-25,Ethnic Wear,Desktop,view,,
U100486,2025-10-25,Ethnic Wear,Desktop,add_to_cart,,
U100486,2025-10-25,Ethnic Wear,Desktop,checkout,,
U100486,2025-10-25,Ethnic Wear,Desktop,purchase,1199.44,0.0
U100487,2025-08-01,Kids,Mobile Web,view,,
U100487,2025-08-01,Kids,Mobile Web,add_to_cart,,
U100487,2025-08-01,Kids,Mobile Web,checkout,,
U100487,2025-08-01,Kids,Mobile Web,purchase,4921.76,0.0
U100487,2025-10-16,Western Wear,Mobile Web,view,,
U100487,2025-10-16,Western Wear,Mobile Web,add_to_cart,,
U100487,2025-12-28,Western Wear,Mobile App,view,,
U100488,2025-08-11,Ethnic Wear,Desktop,view,,
U100488,2025-08-11,Ethnic Wear,Desktop,add_to_cart,,
