user_id,signup_date,region,device_pref,acquisition_channel,signup_month
U102175,2025-11-08,North,Mobile App,Organic Search,2025-11
U102176,2025-08-29,West,Mobile App,Organic Search,2025-08
U102177,2025-10-25,North,Mobile App,Paid Social,2025-10
U102178,2025-02-05,East,Mobile App,Paid Social,2025-02
U102179,2025-03-25,North,Mobile App,Organic Search,2025-03
U102180,2025-09-20,West,Mobile App,Paid Social,2025-09
U102181,2025-11-06,South,Mobile App,Paid Social,2025-11
U102182,2025-06-21,North,Mobile App,Organic Search,2025-06
U102183,2025-06-22,South,Mobile App,Referral,2025-06
U102184,2025-12-28,South,Mobile App,Paid Social,2025-12
U102185,2025-02-16,East,Desktop,Organic Search,2025-02
U102186,2025-05-21,West,Mobile App,Paid Social,2025-05
U102187,2025-04-28,South,Desktop,Referral,2025-04
U102188,2025-10-04,South,Mobile App,Influencer,2025-10
U102189,2025-08-02,North,Mobile App,Influencer,2025-08
U102190,2025-08-08,South,Mobile Web,Organic Search,2025-08
U102191,2025-01-26,South,Mobile App,Organic Search,2025-01
U102192,2025-01-09,South,Mobile App,Influencer,2025-01
U102193,2025-09-28,North,Desktop,Paid Social,2025-09
U102194,2025-01-10,South,Mobile App,Organic Search,2025-01
U102195,2025-05-01,West,Mobile App,Influencer,2025-05
U102196,2025-05-05,South,Mobile App,Organic Search,2025-05
U102197,2025-06-19,South,Desktop,Organic Search,2025-06
U102198,2025-03-13,East,Desktop,Referral,2025-03
U102199,2025-06-01,East,Mobile App,Paid Social,2025-06
U102200,2025-07-27,South,Mobile App,Organic Search,2025-07
U102201,2025-02-18,East,Mobile Web,Paid Social,2025-02
U102202,2025-06-03,West,Mobile App,Paid Social,2025-06
U102203,2025-12-13,North,Mobile App,Paid Social,2025-12
U102204,2025-10-20,South,Mobile Web,Organic Search,2025-10
U102205,2025-03-09,North,Mobile App,Paid Social,2025-03
U102206,2025-02-19,South,Mobile Web,Organic Search,2025-02
U102207,2025-06-01,South,Desktop,Organic Search,2025-06
U102208,2025-01-19,East,Mobile Web,Paid Social,2025-01
U102209,2025-04-10,North,Mobile App,Paid Social,2025-04
U102210,2025-03-01,South,Mobile App,Paid Social,2025-03
U102211,2025-06-16,South,Mobile App,Organic Search,2025-06
U102212,2025-07-21,South,Mobile App,Paid Social,2025-07
U102213,2025-12-11,East,Mobile App,Referral,2025-12
U102214,2025-05-26,South,Mobile App,Paid Social,2025-05
U102215,2025-06-13,West,Mobile App,Organic Search,2025-06
U102216,2025-08-30,South,Mobile App,Referral,2025-08
U102217,2025-03-10,South,Mobile App,Organic Search,2025-03
U102218,2025-06-24,West,Mobile App,Organic Search,2025-06
U102219,2025-02-18,North,Mobile App,Influencer,2025-02
U102220,2025-04-18,North,Mobile App,Paid Social,2025-04
U102221,2025-08-14,East,Mobile Web,Email/Push,2025-08
U102222,2025-06-10,South,Mobile Web,Influencer,2025-06
U102223,2025-04-29,West,Mobile App,Paid Social,2025-04
U102224,2025-05-29,West,Mobile App,Influencer,2025-05
U102225,2025-05-30,South,Mobile App,Referral,2025-05
U102226,2025-10-20,South,Mobile App,Email/Push,2025-10
U102227,2025-05-23,South,Mobile App,Referral,2025-05
U102228,2025-06-09,South,Desktop,Referral,2025-06
U102229,2025-01-11,West,Mobile App,Paid Social,2025-01
U102230,2025-05-18,East,Mobile Web,Organic Search,2025-05
U102231,2025-03-19,South,Mobile App,Paid Social,2025-03
U102232,2025-03-18,North,Mobile App,Paid Social,2025-03
U102233,2025-09-11,South,Mobile App,Email/Push,2025-09
U102234,2025-09-15,South,Mobile Web,Paid Social,2025-09
U102235,2025-11-16,West,Mobile App,Referral,2025-11
U102236,2025-10-18,North,Mobile App,Paid Social,2025-10
U102237,2025-09-20,West,Desktop,Paid Social,2025-09
U102238,2025-03-26,East,Mobile App,Organic Search,2025-03
U102239,2025-05-26,East,Mobile App,Paid Social,2025-05
U102240,2025-11-19,South,Mobile App,Email/Push,2025-11
U102241,2025-02-11,East,Mobile App,Paid Social,2025-02
U102242,2025-05-05,East,Mobile App,Paid Social,2025-05
U102243,2025-06-16,East,Mobile App,Paid Social,2025-06
U102244,2025-08-29,South,Mobile App,Paid Social,2025-08
U102245,2025-10-07,South,Mobile App,Paid Social,2025-10
U102246,2025-07-07,East,Mobile App,Organic Search,2025-07
U102247,2025-10-29,North,Mobile App,Organic Search,2025-10
U102248,2025-01-19,South,Mobile App,Paid Social,2025-01
U102249,2025-03-09,West,Mobile App,Paid Social,2025-03
U102250,2025-08-06,North,Mobile App,Influencer,2025-08
U102251,2025-04-12,South,Mobile App,Organic Search,2025-04
U102252,2025-02-11,South,Mobile App,Organic Search,2025-02
U102253,2025-10-15,East,Mobile App,Referral,2025-10
U102254,2025-06-16,North,Desktop,Referral,2025-06
U102255,2025-04-19,East,Mobile App,Influencer,2025-04
U102256,2025-02-05,North,Desktop,Influencer,2025-02
U102257,2025-08-20,North,Mobile App,Paid Social,2025-08
U102258,2025-08-17,East,Mobile App,Paid Social,2025-08
U102259,2025-12-19,South,Mobile App,Organic Search,2025-12
U102260,2025-06-13,West,Mobile App,Influencer,2025-06
U102261,2025-03-14,North,Mobile App,Paid Social,2025-03
U102262,2025-05-16,South,Mobile App,Organic Search,2025-05
U102263,2025-12-19,North,Desktop,Referral,2025-12
U102264,2025-03-11,South,Mobile App,Organic Search,2025-03
U102265,2025-07-15,West,Mobile App,Paid Social,2025-07
U102266,2025-09-26,West,Mobile Web,Paid Social,2025-09
U102267,2025-02-18,North,Mobile Web,Paid Social,2025-02
U102268,2025-11-12,South,Mobile Web,Paid Social,2025-11
U102269,2025-05-10,East,Mobile App,Paid Social,2025-05
U102270,2025-01-05,North,Mobile App,Referral,2025-01
U102271,2025-01-27,North,Mobile App,Influencer,2025-01
U102272,2025-06-09,West,Mobile App,Referral,2025-06
U102273,2025-05-29,West,Mobile App,Referral,2025-05
U102274,2025-09-21,West,Mobile App,Organic Search,2025-09
U102275,2025-08-18,West,Desktop,Paid Social,2025-08
U102276,2025-07-19,East,Desktop,Paid Social,2025-07
U102277,2025-02-19,South,Mobile App,Organic Search,2025-02
U102278,2025-03-08,North,Mobile App,Referral,2025-03
U102279,2025-10-27,North,Mobile App,Email/Push,2025-10
U102280,2025-02-27,East,Mobile App,Organic Search,2025-02
U102281,2025-09-16,West,Mobile App,Organic Search,2025-09
U102282,2025-12-08,West,Desktop,Organic Search,2025-12
U102283,2025-11-22,West,Mobile App,Organic Search,2025-11
U102284,2025-05-10,West,Mobile App,Referral,2025-05
U102285,2025-08-03,West,Mobile App,Referral,2025-08
U102286,2025-06-21,North,Desktop,Influencer,2025-06
U102287,2025-09-15,East,Desktop,Referral,2025-09
U102288,2025-04-12,South,Mobile Web,Organic Search,2025-04
U102289,2025-07-28,North,Mobile App,Email/Push,2025-07
U102290,2025-10-18,West,Mobile App,Referral,2025-10
U102291,2025-12-20,West,Mobile App,Organic Search,2025-12
U102292,2025-10-13,North,Mobile App,Organic Search,2025-10
U102293,2025-04-26,North,Mobile Web,Influencer,2025-04
U102294,2025-09-21,East,Mobile App,Organic Search,2025-09
U102295,2025-05-30,East,Mobile App,Organic Search,2025-05
U102296,2025-10-27,West,Mobile App,Paid Social,2025-10
U102297,2025-02-05,North,Mobile App,Influencer,2025-02
U102298,2025-11-29,North,Mobile App,Organic Search,2025-11
U102299,2025-10-14,North,Mobile App,Organic Search,2025-10
U102300,2025-10-30,North,Mobile App,Influencer,2025-10
U102301,2025-11-07,North,Mobile App,Email/Push,2025-11
U102302,2025-07-27,West,Desktop,Influencer,2025-07
U102303,2025-04-16,South,Mobile App,Paid Social,2025-04
U102304,2025-06-07,South,Mobile App,Organic Search,2025-06
U102305,2025-05-01,North,Mobile App,Organic Search,2025-05
U102306,2025-02-24,North,Mobile App,Paid Social,2025-02
U102307,2025-01-12,West,Mobile Web,Influencer,2025-01
U102308,2025-05-25,East,Mobile App,Influencer,2025-05
U102309,2025-05-16,East,Mobile App,Organic Search,2025-05
U102310,2025-01-03,South,Desktop,Paid Social,2025-01
U102311,2025-05-24,South,Mobile Web,Paid Social,2025-05
U102312,2025-01-30,South,Mobile App,Organic Search,2025-01
U102313,2025-08-25,South,Mobile App,Paid Social,2025-08
U102314,2025-10-06,West,Mobile App,Organic Search,2025-10
U102315,2025-12-14,South,Mobile Web,Organic Search,2025-12
U102316,2025-04-25,East,Mobile App,Influencer,2025-04
U102317,2025-04-14,North,Mobile App,Paid Social,2025-04
U102318,2025-04-28,East,Mobile App,Organic Search,2025-04
U102319,2025-01-05,West,Mobile App,Influencer,2025-01
U102320,2025-12-26,East,Mobile Web,Organic Search,2025-12
U102321,2025-09-05,South,Desktop,Paid Social,2025-09
U102322,2025-12-30,West,Mobile App,Paid Social,2025-12
U102323,2025-11-17,East,Mobile Web,Influencer,2025-11
U102324,2025-05-01,North,Mobile App,Referral,2025-05
U102325,2025-10-13,South,Desktop,Influencer,2025-10
U102326,2025-05-29,East,Mobile Web,Paid Social,2025-05
U102327,2025-03-25,East,Desktop,Influencer,2025-03
U102328,2025-08-19,South,Desktop,Referral,2025-08
U102329,2025-10-15,South,Mobile App,Paid Social,2025-10
U102330,2025-06-10,West,Mobile Web,Email/Push,2025-06
U102331,2025-09-29,North,Mobile App,Organic Search,2025-09
U102332,2025-02-07,South,Mobile App,Influencer,2025-02
U102333,2025-08-14,North,Mobile App,Influencer,2025-08
U102334,2025-05-22,West,Mobile App,Paid Social,2025-05
U102335,2025-10-19,North,Mobile Web,Organic Search,2025-10
U102336,2025-05-31,East,Mobile App,Organic Search,2025-05
U102337,2025-04-24,North,Desktop,Referral,2025-04
U102338,2025-08-25,East,Mobile App,Organic Search,2025-08
U102339,2025-03-07,West,Mobile Web,Influencer,2025-03
U102340,2025-12-27,South,Mobile App,Paid Social,2025-12
U102341,2025-12-07,South,Mobile App,Referral,2025-12
U102342,2025-09-15,South,Mobile App,Paid Social,2025-09
U102343,2025-09-06,South,Mobile App,Paid Social,2025-09
U102344,2025-11-27,West,Mobile Web,Influencer,2025-11
U102345,2025-11-19,North,Mobile Web,Paid Social,2025-11
U102346,2025-06-29,East,Mobile App,Paid Social,2025-06
U102347,2025-07-09,North,Mobile Web,Paid Social,2025-07
U102348,2025-06-03,North,Mobile App,Organic Search,2025-06
U102349,2025-07-15,South,Mobile App,Paid Social,2025-07
U102350,2025-11-07,South,Mobile App,Referral,2025-11
U102351,2025-09-19,South,Mobile App,Referral,2025-09
U102352,2025-05-23,East,Mobile Web,Paid Social,2025-05
U102353,2025-12-08,North,Mobile Web,Organic Search,2025-12
U102354,2025-11-12,North,Mobile Web,Paid Social,2025-11
U102355,2025-04-11,East,Mobile App,Referral,2025-04
U102356,2025-09-01,West,Mobile App,Organic Search,2025-09
U102357,2025-01-12,North,Mobile App,Paid Social,2025-01
U102358,2025-08-27,East,Desktop,Paid Social,2025-08
U102359,2025-02-18,South,Mobile App,Paid Social,2025-02
U102360,2025-02-11,West,Mobile App,Referral,2025-02
U102361,2025-06-15,West,Desktop,Paid Social,2025-06
U102362,2025-03-23,West,Mobile Web,Paid Social,2025-03
U102363,2025-10-18,East,Mobile Web,Paid Social,2025-10
U102364,2025-06-07,North,Desktop,Email/Push,2025-06
U102365,2025-08-04,West,Mobile App,Referral,2025-08
U102366,2025-06-07,South,Mobile App,Paid Social,2025-06
U102367,2025-05-14,North,Mobile App,Paid Social,2025-05
U102368,2025-03-08,South,Mobile App,Influencer,2025-03
U102369,2025-12-02,West,Mobile App,Paid Social,2025-12
U102370,2025-01-07,West,Mobile App,Email/Push,2025-01
U102371,2025-01-14,North,Mobile Web,Paid Social,2025-01
U102372,2025-03-14,East,Mobile App,Paid Social,2025-03
U102373,2025-06-12,West,Mobile App,Referral,2025-06
U102374,2025-03-07,North,Mobile Web,Organic Search,2025-03
U102375,2025-12-13,South,Mobile App,Email/Push,2025-12
U102376,2025-05-10,East,Mobile Web,Influencer,2025-05
U102377,2025-07-25,South,Desktop,Organic Search,2025-07
U102378,2025-10-03,North,Mobile Web,Referral,2025-10
U102379,2025-09-13,East,Mobile App,Influencer,2025-09
U102380,2025-09-23,West,Desktop,Organic Search,2025-09
U102381,2025-01-25,East,Mobile App,Paid Social,2025-01
U102382,2025-10-08,East,Mobile Web,Paid Social,2025-10
U102383,2025-09-10,South,Mobile App,Paid Social,2025-09
U102384,2025-11-06,North,Mobile App,Influencer,2025-11
U102385,2025-10-16,East,Desktop,Organic Search,2025-10
U102386,2025-06-13,South,Mobile App,Paid Social,2025-06
U102387,2025-04-05,West,Mobile Web,Influencer,2025-04
U102388,2025-09-27,North,Mobile App,Paid Social,2025-09
U102389,2025-11-17,South,Mobile Web,Organic Search,2025-11
U102390,2025-04-20,South,Desktop,Influencer,2025-04
U102391,2025-12-02,West,Mobile App,Organic Search,2025-12
U102392,2025-11-06,North,Mobile App,Paid Social,2025-11
U102393,2025-08-26,North,Mobile Web,Organic Search,2025-08
U102394,2025-01-25,North,Desktop,Referral,2025-01
U102395,2025-05-21,West,Mobile App,Organic Search,2025-05
U102396,2025-04-27,North,Mobile App,Paid Social,2025-04
U102397,2025-01-25,North,Mobile App,Paid Social,2025-01
U102398,2025-03-20,North,Mobile App,Referral,2025-03
U102399,2025-03-09,East,Mobile App,Organic Search,2025-03
U102400,2025-06-22,North,Mobile Web,Influencer,2025-06
U102401,2025-01-12,South,Desktop,Referral,2025-01
U102402,2025-10-15,South,Mobile App,Organic Search,2025-10
U102403,2025-05-08,South,Mobile App,Influencer,2025-05
U102404,2025-04-06,East,Mobile Web,Paid Social,2025-04
U102405,2025-04-02,South,Mobile App,Paid Social,2025-04
U102406,2025-05-21,West,Desktop,Referral,2025-05
U102407,2025-01-31,West,Mobile App,Paid Social,2025-01
U102408,2025-11-30,South,Mobile App,Referral,2025-11
U102409,2025-01-20,East,Mobile App,Email/Push,2025-01
U102410,2025-05-26,East,Desktop,Influencer,2025-05
U102411,2025-11-12,West,Desktop,Organic Search,2025-11
U102412,2025-06-09,South,Mobile App,Influencer,2025-06
U102413,2025-12-15,South,Mobile App,Paid Social,2025-12
U102414,2025-02-12,South,Mobile App,Organic Search,2025-02
U102415,2025-09-11,West,Mobile Web,Organic Search,2025-09
U102416,2025-05-10,North,Mobile App,Paid Social,2025-05
U102417,2025-03-01,North,Desktop,Paid Social,2025-03
U102418,2025-05-31,South,Mobile Web,Influencer,2025-05
U102419,2025-10-14,North,Desktop,Influencer,2025-10
U102420,2025-01-05,South,Mobile App,Referral,2025-01
U102421,2025-09-23,North,Mobile App,Paid Social,2025-09
U102422,2025-12-11,South,Mobile Web,Organic Search,2025-12
U102423,2025-05-10,West,Mobile App,Email/Push,2025-05
U102424,2025-09-24,South,Mobile App,Organic Search,2025-09
U102425,2025-06-27,East,Mobile App,Organic Search,2025-06
U102426,2025-09-10,North,Mobile App,Influencer,2025-09
U102427,2025-02-25,North,Mobile App,Organic Search,2025-02
U102428,2025-03-24,West,Mobile App,Organic Search,2025-03
U102429,2025-04-09,East,Mobile App,Organic Search,2025-04
U102430,2025-05-29,South,Mobile App,Organic Search,2025-05
U102431,2025-11-25,West,Mobile App,Referral,2025-11
U102432,2025-06-05,West,Mobile Web,Paid Social,2025-06
U102433,2025-07-09,West,Mobile App,Organic Search,2025-07
U102434,2025-09-20,South,Mobile Web,Paid Social,2025-09
U102435,2025-03-21,North,Mobile Web,Paid Social,2025-03
U102436,2025-09-09,East,Mobile Web,Organic Search,2025-09
U102437,2025-04-07,East,Mobile Web,Paid Social,2025-04
U102438,2025-09-17,North,Mobile App,Influencer,2025-09
U102439,2025-09-17,West,Mobile App,Paid Social,2025-09
U102440,2025-04-13,North,Mobile Web,Organic Search,2025-04
U102441,2025-02-09,South,Mobile App,Paid Social,2025-02
U102442,2025-09-30,South,Mobile App,Paid Social,2025-09
U102443,2025-04-11,East,Mobile App,Organic Search,2025-04
U102444,2025-12-25,South,Desktop,Influencer,2025-12
U102445,2025-11-04,West,Mobile App,Organic Search,2025-11
U102446,2025-08-09,South,Mobile App,Influencer,2025-08
U102447,2025-11-04,West,Desktop,Paid Social,2025-11
U102448,2025-05-04,West,Mobile Web,Paid Social,2025-05
U102449,2025-08-19,East,Mobile App,Influencer,2025-08
U102450,2025-06-27,West,Desktop,Organic Search,2025-06
U102451,2025-03-04,North,Mobile App,Organic Search,2025-03
U102452,2025-04-26,South,Mobile Web,Paid Social,2025-04
U102453,2025-07-10,North,Mobile App,Paid Social,2025-07
U102454,2025-03-03,North,Mobile App,Organic Search,2025-03
U102455,2025-09-13,West,Mobile Web,Influencer,2025-09
U102456,2025-01-07,North,Mobile App,Paid Social,2025-01
U102457,2025-06-04,South,Mobile App,Email/Push,2025-06
U102458,2025-04-02,South,Mobile Web,Paid Social,2025-04
U102459,2025-01-14,South,Mobile App,Organic Search,2025-01
U102460,2025-08-17,South,Desktop,Paid Social,2025-08
U102461,2025-03-27,West,Mobile App,Organic Search,2025-03
U102462,2025-05-13,North,Mobile App,Paid Social,2025-05
U102463,2025-07-02,South,Mobile Web,Paid Social,2025-07
U102464,2025-03-03,East,Mobile App,Email/Push,2025-03
U102465,2025-08-07,East,Mobile App,Referral,2025-08
U102466,2025-09-03,South,Mobile App,Referral,2025-09
U102467,2025-08-18,West,Desktop,Paid Social,2025-08
U102468,2025-03-20,South,Mobile App,Email/Push,2025-03
U102469,2025-05-29,South,Mobile App,Organic Search,2025-05
U102470,2025-05-18,North,Mobile App,Influencer,2025-05
U102471,2025-11-10,South,Mobile App,Paid Social,2025-11
U102472,2025-03-06,East,Mobile App,Paid Social,2025-03
U102473,2025-01-13,North,Mobile Web,Email/Push,2025-01
U102474,2025-08-01,South,Desktop,Organic Search,2025-08
U102475,2025-08-30,West,Mobile App,Influencer,2025-08
U102476,2025-08-01,South,Mobile App,Paid Social,2025-08
U102477,2025-06-30,North,Desktop,Organic Search,2025-06
U102478,2025-12-04,East,Mobile App,Influencer,2025-12
U102479,2025-06-22,North,Mobile App,Organic Search,2025-06
U102480,2025-06-09,West,Desktop,Referral,2025-06
U102481,2025-06-13,North,Mobile Web,Paid Social,2025-06
U102482,2025-07-07,East,Mobile App,Paid Social,2025-07
U102483,2025-07-10,South,Mobile App,Paid Social,2025-07
U102484,2025-11-04,West,Mobile App,Organic Search,2025-11
U102485,2025-09-13,North,Mobile App,Influencer,2025-09
U102486,2025-07-02,East,Mobile Web,Organic Search,2025-07
U102487,2025-04-27,South,Mobile App,Organic Search,2025-04
U102488,2025-10-09,South,Mobile Web,Influencer,2025-10
U102489,2025-07-15,South,Mobile App,Paid Social,2025-07
U102490,2025-02-03,East,Mobile App,Influencer,2025-02
U102491,2025-02-21,West,Mobile App,Email/Push,2025-02
U102492,2025-04-22,North,Mobile Web,Paid Social,2025-04
U102493,2025-09-09,North,Mobile Web,Paid Social,2025-09
U102494,2025-03-23,West,Mobile App,Paid Social,2025-03
U102495,2025-08-20,North,Mobile App,Influencer,2025-08
U102496,2025-08-15,West,Mobile Web,Paid Social,2025-08
U102497,2025-08-21,East,Mobile App,Referral,2025-08
U102498,2025-08-09,East,Mobile App,Organic Search,2025-08
U102499,2025-02-11,North,Mobile App,Influencer,2025-02
U102500,2025-01-21,North,Mobile App,Influencer,2025-01
U102501,2025-02-11,East,Mobile Web,Email/Push,2025-02
U102502,2025-04-23,West,Mobile App,Paid Social,2025-04
U102503,2025-04-15,West,Mobile Web,Paid Social,2025-04
U102504,2025-07-11,North,Desktop,Paid Social,2025-07
U102505,2025-01-17,North,Desktop,Organic Search,2025-01
U102506,2025-04-30,North,Mobile App,Organic Search,2025-04
U102507,2025-05-09,West,Mobile App,Email/Push,2025-05
U102508,2025-05-10,South,Mobile App,Influencer,2025-05
U102509,2025-03-01,North,Mobile App,Paid Social,2025-03
U102510,2025-02-17,North,Mobile Web,Influencer,2025-02
U102511,2025-01-29,South,Desktop,Paid Social,2025-01
U102512,2025-04-07,West,Mobile Web,Paid Social,2025-04
U102513,2025-01-10,South,Mobile App,Influencer,2025-01
U102514,2025-08-30,North,Mobile App,Email/Push,2025-08
U102515,2025-11-10,South,Mobile App,Paid Social,2025-11
U102516,2025-08-20,South,Mobile Web,Influencer,2025-08
U102517,2025-10-04,North,Mobile App,Influencer,2025-10
